id,id_externo,casa_origem,tipo,numero,ano,ementa,resumo_cidadao,descricao_detalhada,tema,url_inteiro_teor,situacao,relevancia_score,votos_sim,votos_nao,votos_abstencao,votos_obstrucao
1012,camara_prop_2116870,CAMARA,,0,2017,Cria o Programa Cartão Reforma e dá outras providências.,,,,,,0.844,245,179,1,0
1013,camara_prop_2088280,CAMARA,,0,2017,"Altera a redação dos incisos VIII e X do artigo 4º e do artigo 12 na Lei 12.587, de 03 de janeiro de 2012 e acrescenta o art. 12-C na mesma Lei. Altera o artigo 1º da Lei 13.103, de 02 de março de 2015.

NOVA EMENTA: Altera a Lei nº 12.587, de 3 de janeiro de 2012, para regulamentar o transporte remunerado privado individual de passageiros.",,,,,,0.892,697,794,24,0
1014,camara_prop_2122076,CAMARA,,0,2017,"Altera o Decreto-Lei nº 5.452, de 1º de maio de 1943 - Consolidação das Leis do Trabalho, e a Lei nº 6.019, de 3 de janeiro de 1974, para dispor sobre eleições de representantes dos trabalhadores no local de trabalho e sobre trabalho temporário, e dá outras providências.

NOVA EMENTA: Altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e as Leis nºs 6.019, de 3 de janeiro de 1974, 8.036, de 11 de maio de 1990, e 8.212, de 24 de julho de 1991, a fim de adequar a legislação às novas relações de trabalho.",,,,,,0.83,2021,2178,15,215
1015,camara_prop_2118464,CAMARA,,0,2017,"Dispõe sobre diretrizes gerais para a prorrogação e a relicitação dos contratos de parceria que especifica e dá outras providências.

NOVA EMENTA: Dispõe sobre diretrizes gerais para a prorrogação e a relicitação dos contratos de parceria que especifica; altera as Leis nºs 10.233, de 5 de junho de 2001, e 8.987, de 13 de fevereiro de 1995; e dá outras providências.",,,,,,0.504,433,573,10,75
1017,camara_prop_2121843,CAMARA,,0,2017,"Institui a Taxa de Controle de Incentivos Fiscais e a Taxa de Serviços em favor da Superintendência da Zona Franca de Manaus - Suframa e dá outras providências

NOVA EMENTA: Institui a Taxa de Controle de Incentivos Fiscais (TCIF) e a Taxa de Serviços (TS) em favor da Superintendência da Zona Franca de Manaus (Suframa) e dá outras providências.",,,,,,0.504,264,89,1,0
1018,camara_prop_2121839,CAMARA,,0,2017,"Altera os limites do Parque Nacional do Rio Novo, da Floresta Nacional do Jamanxim e cria a Área de Proteção Ambiental do Jamanxim.

NOVA EMENTA: Altera os limites da Floresta Nacional do Jamanxim; cria a Área de Proteção Ambiental do Jamanxim; altera os limites do Parque Nacional de São Joaquim, assim como seu nome para Parque Nacional da Serra Catarinense; e revoga o Decreto não numerado, de 13 de fevereiro de 2006, o Decreto nº 50.922, de 6 de julho de 1961, e a Lei nº 13.273, de 15 de abril de 2016.",,,,,,0.132,1071,634,5,315
1019,camara_prop_524870,CAMARA,,0,2017,"Altera o §1º do art. 2º da Lei Complementar nº 130, de 17 de abril de 2009, que ""Dispõe sobre o Sistema Nacional de Crédito Cooperativo e revoga dispositivos das Leis nº 4.595, de 31 de dezembro de 1964, e 5.764, de 16 de dezembro de 1971.""

NOVA EMENTA: Altera o art. 2º da Lei Complementar nº 130, de 17 de abril de 2009, que dispõe sobre o Sistema Nacional de Crédito Cooperativo.",,,,,,0.045,708,8,0,6
1020,camara_prop_2121849,CAMARA,,0,2017,"Altera os limites do Parque Nacional do Jamanxim e da Área de Proteção Ambiental do Tapajós.

NOVA EMENTA: Altera os limites do Parque Nacional do Jamanxim e cria a Área de Proteção Ambiental Rio Branco.",,,,,,0.215,1052,873,11,315
1021,camara_prop_2121837,CAMARA,,0,2017,"Altera a Lei Complementar nº 79, de 7 de janeiro de 1994, para dispor sobre a transferência direta de recursos financeiros do Fundo Penitenciário Nacional aos fundos dos Estados e do Distrito Federal, e a Lei nº 11.473, de 10 de maio de 2007, que dispõe sobre a cooperação federativa no âmbito da segurança pública.",,,,,,0.038,5,261,0,3
1022,camara_prop_2122082,CAMARA,,0,2017,"Altera a Lei nº 8.036, de 11 de maio de 1990, para elevar a rentabilidade das contas vinculadas do trabalhador por meio da distribuição de lucros do Fundo de Garantia do Tempo de Serviço e dispor sobre possibilidade de movimentação de conta do Fundo vinculada a contrato de trabalho extinto até 31 de dezembro de 2015.

NOVA EMENTA: Altera a Lei nº 8.036, de 11 de maio de 1990, para elevar a rentabilidade das contas vinculadas do trabalhador por meio da distribuição de lucros do
Fundo de Garantia do Tempo de Serviço (FGTS) e dispor sobre possibilidade de movimentação de conta do Fundo vinculada a contrato de trabalho extinto até 31 de dezembro de 2015.",,,,,,0.08,75,1068,6,228
1024,camara_prop_33550,CAMARA,,0,2017,"Suprime o art. 105 do Regimento Interno, que trata do arquivamento das proposições ao final da legislatura.

NOVA EMENTA: Altera os arts. 105 e 143 do Regimento Interno da Câmara dos Deputados, aprovado pela Resolução nº 17, de 21 de setembro de 1989, para dispor sobre o arquivamento de proposições, a recedência na tramitação conjunta e outras providências.",,,,,,0.181,291,29,0,6
1025,camara_prop_2080373,CAMARA,,0,2017,"Altera o art. 31 da Emenda Constitucional nº 19, de 4 de junho de 1998, para prever a inclusão, em quadro em extinção da administração pública federal, de servidor público, de integrante da carreira de policial, civil ou militar, e de pessoa que haja mantido relação ou vínculo funcional, empregatício, estatutário ou de trabalho com a administração pública dos ex-Territórios ou dos Estados do Amapá ou de Roraima, inclusive suas prefeituras, na fase de instalação dessas unidades federadas, e dá outras providências.",,,,,,0.071,1527,681,20,0
1027,camara_prop_2122078,CAMARA,,0,2017,"Dispõe sobre a regularização fundiária rural e urbana, sobre a liquidação de créditos concedidos aos assentados da reforma agrária e sobre a regularização fundiária no âmbito da Amazônia Legal, institui mecanismos para aprimorar a eficiência dos procedimentos de alienação de imóveis da União, e dá outras providências.

NOVA EMENTA: Dispõe sobre a regularização fundiária rural e urbana, sobre a liquidação de créditos concedidos aos assentados da reforma agrária e sobre a regularização fundiária no âmbito da Amazônia Legal; institui mecanismos para aprimorar a eficiência dos procedimentos de alienação de imóveis da União; altera as Leis nºs 8.629, de 25 de fevereiro de 1993;  13.001, de 20 de junho de 2014, 11.952, de 25 de junho de 2009, 13.340, de 28 de setembro de 2016, 8.666, de 21 de junho de 1993, 6.015, de 31 de dezembro de 1973, 12.512, de 14 de outubro de 2011, 10.406, de 10 de janeiro de 2002 (Código Civil), Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil), 11.977, de 7 de julho 2009, 9.514, de 20 de novembro de 1997, 11.124, de 16 de junho de 2005, 6.766, de 19 de dezembro de 1979, 10.257, de 10 de julho de 2001, 12.651, de 25 de maio de 2012, 13.240, de 30 de dezembro de 2015; 9.636, de 15 de maio de 1998, 8.036, de 11 de maio de 1990, 13.139, de 26 de junho de 2015, 11.483, de 31 de maio de 2007, e a 12.712, de 30 de agosto de 2012; a Medida Provisória nº 2.220, de 4 de setembro de 2001; e os Decretos-Leis nºs 2.398, de 21 de dezembro de 1987, 1.876, de 15 de julho de 1981, 9.760, de 5 de setembro de 1946, e 3.365, de 21 de junho de 1941; e revoga dispositivos da Lei Complementar nº 76, de 6 de julho de 1993, e da Lei nº 13.347, de 10 de outubro de 2016; e dá outras providências.",,,,,,0.045,537,859,13,361
1052,camara_prop_556267,CAMARA,,0,2017,"Altera os arts. 161, 162, 164, 165, 169 e 292 do Decreto-Lei nº 3.689, de 3 de outubro de 1941- Código de Processo Penal.",,,,,,0.292,357,61,0,0
1035,camara_prop_117975,CAMARA,,0,2017,"Suprime o § 5º do art. 14 e dá nova redação ao § 1º do art. 27, ao caput do art. 28, ao inciso I do art. 29, ao parágrafo único do art. 44, aos §§ 1º e 2º do art. 46 e ao caput do art. 82, para pôr fim à reeleição majoritária, determinar a simultaneidade das eleições e a duração de cinco anos dos mandatos para os cargos eletivos, nos níveis federal, estadual e municipal, nos Poderes Executivo e Legislativo.",,,,,,0.181,1473,1525,11,24
1038,camara_prop_356194,CAMARA,,0,2017,"Modifica o art. 2º da Lei Complementar nº 125, de 2007.

NOVA EMENTA: Altera o art. 2º da Lei Complementar nº 125, de 3 de janeiro de 2007, para incluir os Municípios do Vale do Rio Doce, Estado de Minas Gerais, e Municípios do Estado do Espírito Santo na área de atuação da Superintendência do Desenvolvimento do Nordeste (Sudene).",,,,,,0.034,590,340,4,7
1040,camara_prop_2118401,CAMARA,,0,2017,"Altera a Constituição Federal para vedar as coligações nas eleições proporcionais, disciplinar a autonomia dos partidos políticos e estabelecer normas sobre fidelidade partidária e funcionamento parlamentar dos partidos políticos; e estabelece normas de transição.

NOVA EMENTA: Altera a Constituição Federal para vedar as coligações partidárias nas
eleições proporcionais, estabelecer normas sobre acesso dos partidos políticos aos recursos do fundo partidário e ao tempo de propaganda gratuito no rádio e na televisão e dispor sobre regras de transição.",,,,,,0.07,3005,1652,10,3
1053,camara_prop_537672,CAMARA,,0,2017,"Revoga os incisos I e III do art. 122 da Lei nº 7.210, de 11 de junho de 1984 - Lei de Execução Penal.

NOVA EMENTA: Altera a Lei nº 7.210, de 11 de julho de 1984 (Lei de Execução Penal), para modificar requisitos de saída temporária e sua duração e periodicidade; e altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para acrescentar agravante genérica.",,,,,,0.304,39,218,0,5
1051,camara_prop_150629,CAMARA,,0,2017,"Revoga-se o art. 115 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal. 

NOVA EMENTA: Altera os Decretos-Lei nºs 2.848, de 7 de dezembro de 1940 (Código Penal), e 3.689, de 3 de outubro de 1941 (Código de Processo Penal).",,,,,,0.059,15,513,0,132
1064,camara_prop_1805641,CAMARA,,0,2017,"Altera o § 16 do art. 21 da Lei Complementar nº 123, de 14 de dezembro de 2006, para autorizar o parcelamento das dívidas tributárias das pessoas jurídicas optantes pelo SIMPLES NACIONAL em até 180 (cento e oitenta) meses.

NOVA EMENTA: Institui o Programa Especial de Regularização Tributária das Microempresas e Empresas de Pequeno Porte optantes pelo Simples Nacional (Pert-SN).",,,,,,0.006,332,1,0,0
1061,camara_prop_2082483,CAMARA,,0,2017,"Acrescenta art. 101 ao Ato das Disposições Constitucionais Transitórias para instituir novo regime especial de pagamento de precatórios.

NOVA EMENTA: Altera o art. 101 do Ato das Disposições Constitucionais Transitórias, para instituir novo regime especial de pagamento de precatórios, e os arts. 102, 103 e 105 do Ato das Disposições Constitucionais Transitórias.",,,,,,0.006,738,1,0,4
1058,camara_prop_18467,CAMARA,,0,2017,"Dispõe sobre o exercício das atividades de Posto Revendedor de derivados do petróleo e álcool etílico hidratado combustível - AEHC, e dá outras providências.",,,,,,0.703,115,212,2,0
1023,camara_prop_2122129,CAMARA,MPV,767,2017,"Altera a Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social, e a Lei nº 11.907, de 2 de fevereiro de 2009, que dispõe sobre a reestruturação da composição remuneratória da Carreira de Perito Médico Previdenciário e da Carreira de Supervisor Médico-Pericial, e institui o Bônus Especial de Desempenho Institucional por Perícia Médica em Benefícios por Incapacidade.

NOVA EMENTA: Altera as Leis nºs 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social, e 11.907, de 2 de fevereiro de 2009, que dispõe sobre a reestruturação da composição remuneratória da Carreira de Perito Médico Previdenciário e da Carreira de Supervisor Médico-Pericial; e institui o Bônus Especial de Desempenho Institucional por Perícia Médica em Benefícios por Incapacidade.",Muda regras dos benefícios da Previdência Social e salários de peritos médicos.,"A medida afeta segurados do INSS que recebem benefícios por incapacidade e peritos médicos da Previdência. Para os segurados, muda as regras de concessão e manutenção de auxílios-doença e aposentadorias por invalidez. Para os peritos médicos, altera a estrutura salarial e cria bônus por desempenho nas perícias.",previdencia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1522469,Aguardando Apreciação do Veto,0.11,15,258,1,68
1028,camara_prop_2127233,CAMARA,MPV,770,2017,"Prorroga o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica - RECINE.

NOVA EMENTA: Prorroga o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine) e dos benefícios fiscais previstos nos arts. 1º e 1º-A da Lei nº 8.685, de 20 de julho de 1993, e no art. 44 da Medida Provisória nº 2.228-1, de 6 de setembro de 2001; e altera a Lei nº 12.599, de 23 de março de 2012.",Estende prazo de benefícios fiscais para cinemas.,"Estende até 2022 os benefícios fiscais do RECINE para exibidores de cinema, como redução de impostos na compra de equipamentos. Afeta donos de cinemas e distribuidoras, que continuam pagando menos tributos por mais tempo. Mantém incentivos para modernização de salas.",cultura,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1538470,Transformado em Norma Jurídica,0.066,33,1118,9,259
1029,camara_prop_2127797,CAMARA,MPV,771,2017,"Transforma a Autoridade Pública Olímpica - APO na Autoridade de Governança do Legado Olímpico - AGLO e dá outras providências.

NOVA EMENTA: Transforma a Autoridade Pública Olímpica (APO) na Autoridade de Governança do Legado Olímpico (Aglo); altera a Lei nº 11.356, de 19 de outubro de 2006; revoga a Lei nº 12.396, de 21 de março de 2011; e dá outras providências.",Transforma órgão olímpico em nova autoridade de legado esportivo.,"A APO, criada para organizar as Olimpíadas de 2016, vira AGLO para gerenciar o legado esportivo pós-jogos. Afeta funcionários do órgão que mudam de função, atletas e gestores esportivos que terão nova estrutura de governança. A mudança visa dar continuidade aos projetos olímpicos no Brasil.",cultura,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1540562,Transformado em Norma Jurídica,0.51,244,846,12,196
1030,camara_prop_2127803,CAMARA,MPV,772,2017,"Altera a Lei nº 7.889, de 23 de novembro de 1989, que dispõe sobre a inspeção sanitária e industrial dos produtos de origem animal.",Muda regras de fiscalização sanitária de alimentos de origem animal.,"A MPV permite que estados e municípios façam a inspeção sanitária de produtos de origem animal (carnes, leites, ovos) que antes só podia ser feita pelo governo federal. Afeta frigoríficos e produtores rurais que poderão ter seus produtos inspecionados por órgãos locais e vendê-los em todo território nacional.",saude,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1540595,,0.055,278,1026,13,315
1034,camara_prop_2128869,CAMARA,MPV,775,2017,"Altera a Lei nº 12.810, de 15 de maio de 2013, para dispor sobre a constituição de gravames e ônus sobre ativos financeiros e valores mobiliários objeto de registro ou de depósito centralizado.",Muda regras sobre garantias em investimentos e aplicações financeiras.,"A medida permite que investidores usem seus ativos financeiros (ações, títulos, fundos) como garantia para empréstimos de forma mais ágil. Quem tem investimentos registrados na B3 ou outras centrais pode oferecê-los como garantia sem precisar vendê-los primeiro. Isso facilita o acesso a crédito para investidores pessoa física e jurídica.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1543663,Transformado em Norma Jurídica,0.673,219,111,2,0
1039,camara_prop_2132523,CAMARA,MPV,776,2017,"Altera a Lei nº 6.015, de 31 de dezembro de 1973, que    dispõe sobre os registros públicos.",Muda regras dos cartórios e registros públicos no país.,"A MPV permite que cartórios façam registros e certidões por meio eletrônico, sem necessidade de ir presencialmente ao local. Quem precisa de documentos de cartório (certidões de nascimento, casamento, óbito, registros de imóveis) pode solicitá-los online. Também autoriza a interconexão entre diferentes cartórios do país, facilitando o acesso aos serviços registrais.",geral,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1551158,Transformado em Norma Jurídica,0.809,156,106,1,5
1037,camara_prop_2132524,CAMARA,MPV,777,2017,"Institui a Taxa de Longo Prazo - TLP, dispõe sobre a remuneração dos recursos do Fundo de Participação PIS-Pasep, do Fundo de Amparo ao Trabalhador e do Fundo da Marinha Mercante e dá outras providências.

NOVA EMENTA: Institui a Taxa de Longo Prazo (TLP); dispõe sobre a remuneração dos recursos do Fundo de Participação PIS-Pasep, do Fundo de Amparo ao Trabalhador (FAT) e do Fundo da Marinha Mercante (FMM) e sobre a remuneração dos financiamentos concedidos pelo Tesouro Nacional ao Banco Nacional de Desenvolvimento Econômico e Social (BNDES); altera as Leis nºs 8.019, de 11 de abril de 1990, 9.365, de 16 de dezembro de 1996, 10.893, de 13 de julho de 2004, e 10.849, de 23 de março de 2004; e dá outras providências.",Cria nova taxa para calcular juros de financiamentos do BNDES e outros fundos públicos.,"Empresas que tomam empréstimos do BNDES passaram a pagar juros calculados pela nova Taxa de Longo Prazo (TLP), que substitui a antiga TJLP. A TLP acompanha mais de perto as taxas de mercado, tornando o crédito público mais caro para as empresas.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1551157,Transformado em Norma Jurídica,0.248,1074,1339,13,545
1036,camara_prop_2137734,CAMARA,MPV,778,2017,"Dispõe sobre o parcelamento de débitos junto à Fazenda Nacional relativos às contribuições previdenciárias de responsabilidade dos Estados, do Distrito Federal e dos Municípios.

NOVA EMENTA: Dispõe sobre o parcelamento de débitos com a Fazenda Nacional relativos às contribuições previdenciárias de responsabilidade dos Estados, do Distrito Federal e dos Municípios, e sobre a revisão da dívida previdenciária dos Municípios pelo Poder Executivo federal; altera a Lei nº 9.796, de 5 de maio de 1999; e dá outras providências.",Permite parcelar dívidas previdenciárias de governos.,"Estados, municípios e Distrito Federal que devem contribuições previdenciárias ao governo federal podem parcelar essas dívidas. A medida permite que entes públicos em débito negociem formas de pagamento, evitando bloqueios orçamentários. Também autoriza o governo federal a revisar dívidas previdenciárias dos municípios.",previdencia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1592235,Transformado em Norma Jurídica,0.532,276,100,1,0
1043,camara_prop_2138678,CAMARA,MPV,779,2017,Estabelece critérios para a celebração de aditivos contratuais relativos às outorgas nos contratos de parceria no setor aeroportuário.,Define critérios para mudar contratos de aeroportos privatizados.,"A medida permite que empresas que administram aeroportos privatizados renegociem o pagamento das outorgas (taxa paga ao governo pelo direito de operar). Na prática, as empresas podem pedir para parcelar valores em atraso ou ajustar prazos de pagamento quando enfrentam dificuldades financeiras.",transporte,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1561396,Transformado em Norma Jurídica,0.548,236,89,0,0
1041,camara_prop_2138679,CAMARA,MPV,780,2017,"Institui o Programa de Regularização de Débitos não Tributários junto às autarquias e fundações públicas federais e à Procuradoria-Geral Federal e dá outras providências.

NOVA EMENTA: Institui o Programa de Regularização de Débitos não Tributários (PRD) nas autarquias e fundações públicas federais e na Procuradoria-Geral Federal; altera as Leis nºs 10.522, de 19 de julho de 2002, e 8.213, de 24 de julho de 1991; e dá outras providências.",Permite negociar dívidas com órgãos públicos federais com desconto e parcelamento.,"Pessoas e empresas que devem para órgãos como INSS, INCRA e universidades federais podem quitar suas dívidas com desconto de até 90% se pagarem à vista, ou parcelar em até 120 vezes. O programa permite renegociar débitos não tributários em atraso, oferecendo condições especiais por prazo limitado. Beneficia devedores com oportunidade de regularizar sua situação pagando menos.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1561399,Transformado em Norma Jurídica,0.092,553,323,12,220
1042,camara_prop_2138918,CAMARA,MPV,781,2017,"Altera a Lei Complementar nº 79, de 7 de janeiro de 1994, para dispor sobre a transferência de recursos financeiros do Fundo Penitenciário Nacional, e a Lei nº 11.473, de 10 de maio de 2007, para permitir que os servidores que menciona prestem serviços, em caráter excepcional e voluntário, à Força Nacional de Segurança Pública, e dá outras providências.

NOVA EMENTA: Altera a Lei Complementar nº 79, de 7 de janeiro de 1994, para dispor sobre a transferência de recursos financeiros do Fundo Penitenciário Nacional (Funpen), a Lei nº 11.473, de 10 de maio de 2007, para permitir a prestação de serviços, em caráter excepcional e voluntário, à Secretaria Nacional de Segurança Pública (Senasp), na qual se inclui a Força Nacional de Segurança Pública (FNSP), e as Leis nºs 8.666, de 21 de junho de 1993, e 10.826, de 22 de dezembro de 2003; e revoga a Medida Provisória nº 755, de 19 de dezembro de 2016.",Muda regras do fundo penitenciário e permite servidores na Força Nacional.,A medida facilita a transferência de dinheiro do Fundo Penitenciário Nacional para estados e municípios melhorarem o sistema prisional. Servidores públicos federais podem trabalhar voluntariamente na Força Nacional de Segurança Pública em situações excepcionais.,seguranca,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1562347,Transformado em Norma Jurídica,0.913,194,163,0,0
1044,camara_prop_2139967,CAMARA,MPV,782,2017,"Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.

NOVA EMENTA: Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios; altera a Lei nº 13.334, de 13 de setembro de 2016; e revoga a Lei nº 10.683, de 28 de maio de 2003, e a Medida Provisória nº 768, de 2 de fevereiro de 2017.",Reorganiza ministérios e órgãos da Presidência da República.,"A MPV muda a estrutura do governo federal, criando novos ministérios e fundindo outros. Servidores públicos podem ser transferidos entre órgãos e ter suas funções alteradas. Cidadãos que precisam de serviços governamentais encontrarão departamentos reorganizados com responsabilidades redistribuídas.",geral,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1565783,Transformado em Norma Jurídica,0.605,535,486,9,0
1045,camara_prop_2139981,CAMARA,MPV,783,2017,"Institui o Programa Especial de Regularização Tributária junto à Secretaria da Receita Federal do Brasil e à Procuradoria-Geral da Fazenda Nacional.

NOVA EMENTA: Institui o Programa Especial de Regularização Tributária (Pert) na Secretaria da Receita Federal do Brasil e na Procuradoria-Geral da Fazenda Nacional; e altera a Lei nº 12.249, de 11 de junho de 2010, e o Decreto nº 70.235, de 6 de março de 1972.",Permite renegociar dívidas com o governo federal com desconto e parcelamento especial.,Pessoas físicas e empresas com dívidas tributárias federais podem aderir ao programa para quitar débitos com desconto de até 90% em juros e multas. O parcelamento permite divisão em até 120 vezes para pessoa física e 60 vezes para empresas. É necessário pagamento à vista de pelo menos 20% do valor principal da dívida para aderir.,tributacao,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1581028,Transformado em Norma Jurídica,0.178,1228,1571,50,93
1050,camara_prop_2144465,CAMARA,MPV,785,2017,"Altera a Lei nº 10.260, de 12 de julho de 2001, a Lei Complementar nº 129, de 8 de janeiro de 2009, a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, a Medida Provisória nº 2.157-5, de 24 de agosto de 2001, a Lei nº 7.827, de 27 de setembro de 1989, a Lei nº 9.394, de 20 de dezembro de 1996, a Lei nº 8.958, de 20 de dezembro de 1994, e dá outras providências.

NOVAEMENTA: Altera as Leis nºs 10.260, de 12 de julho de 2001, 7.827, de 27 de setembro de 1989, 9.394, de 20 de dezembro de 1996, 8.958, de 20 de dezembro de 1994, 9.766, de 18 de dezembro de 1998, 8.745, de 9 de dezembro de 1993, 12.101, de 27 de novembro de 2009, 12.688, de 18 de julho de 2012, e 12.871, de 22 de outubro de 2013, a Lei Complementar nº 129, de 8 de janeiro de 2009, e as Medidas Provisórias nºs 2.156-5, de 24 de agosto de 2001, e 2.157-5, de 24 de agosto de 2001; e dá outras providências.",Altera regras do financiamento estudantil e outros programas educacionais.,"A MPV cria o Novo FIES com três modalidades de financiamento estudantil conforme a renda familiar. Estudantes com renda até 3 salários mínimos têm juro zero, entre 3 e 5 salários pagam juro de 3,4% ao ano, e acima de 5 salários usam fundos privados. Também permite que universidades emitam certificados de depósito para captar recursos e altera regras do ProUni.",educacao,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1577285,Transformado em Norma Jurídica,0.054,387,760,8,131
1054,camara_prop_2145275,CAMARA,MPV,786,2017,"Dispõe sobre a participação da União em fundo de apoio à estruturação e ao desenvolvimento de projetos de concessões e parcerias público-privadas, altera a Lei nº 11.578, de 26 de novembro 2007, que dispõe sobre a transferência obrigatória de recursos financeiros para a execução pelos Estados, Distrito Federal e Municípios de ações do Programa de Aceleração do Crescimento - PAC, e a Lei nº 12.712, de 30 de agosto de 2012, que autoriza o Poder Executivo a criar a Agência Brasileira Gestora de Fundos Garantidores e Garantias S.A. - ABGF.

NOVA EMENTA: Dispõe sobre a participação da União em fundo de apoio à estruturação e ao desenvolvimento de projetos de concessões e parcerias público-privadas; altera a Lei nº 11.079, de 30 de dezembro de 2004, que institui normas gerais para licitação e contratação de parceria público-privada na administração pública, a Lei nº 11.578, de 26 de novembro de 2007, que dispõe sobre a transferência obrigatória de recursos financeiros para a execução pelos Estados, Distrito Federal e Municípios de ações do Programa de Aceleração do Crescimento (PAC), e a Lei nº 12.712, de 30 de agosto de 2012, que autoriza o Poder Executivo a criar a Agência Brasileira Gestora de Fundos Garantidores e Garantias S.A. (ABGF).",Cria fundo para apoiar projetos de concessões e parcerias públicas.,"A União poderá participar de um fundo específico que oferece dinheiro e apoio técnico para Estados, municípios e empresas privadas desenvolverem projetos de concessões e parcerias público-privadas. Afeta governos locais que querem privatizar serviços ou fazer parcerias com empresas privadas em áreas como transporte, saneamento e energia.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1579206,Transformado em Norma Jurídica,0.951,145,160,1,0
1055,camara_prop_2145819,CAMARA,MPV,789,2017,"Altera a Lei no 7.990, de 28 de dezembro de 1989, e a Lei no 8.001, de 13 de março de 1990, para dispor sobre a Compensação Financeira pela Exploração de Recursos Minerais.

NOVA EMENTA: Altera as Leis nºs 7.990, de 28 de dezembro de 1989, e 8.001, de 13 de março de 1990, para dispor sobre a Compensação Financeira pela Exploração de Recursos Minerais (CFEM).",Muda regras sobre pagamento de compensação financeira pela exploração de minérios.,"Empresas que exploram minérios passam a pagar compensação sobre o faturamento bruto em vez do líquido. As alíquotas variam de 1% a 3,5% conforme o minério. Municípios produtores, estados e União recebem essa verba. O pagamento fica mais transparente e pode aumentar a arrecadação.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1581118,Transformado em Norma Jurídica,0.963,198,184,2,0
1057,camara_prop_2145822,CAMARA,MPV,791,2017,"Cria a Agência Nacional de Mineração e extingue o   Departamento Nacional de Produção Mineral.

NOVA EMENTA: Cria a Agência Nacional de Mineração (ANM); extingue o Departamento Nacional de Produção Mineral (DNPM); altera as Leis nºs 11.046, de 27 de dezembro de 2004, e 10.826, de 22 de dezembro de 2003; e revoga a Lei nº 8.876, de 2 de maio de 1994, e dispositivos do Decreto-Lei nº 227, de 28 de fevereiro de 1967 (Código de Mineração).",Cria Agência Nacional de Mineração e extingue órgão anterior.,Substitui o antigo Departamento Nacional de Produção Mineral (DNPM) pela Agência Nacional de Mineração (ANM). Empresas de mineração passam a lidar com uma agência reguladora independente em vez de um departamento ministerial. Muda a estrutura de fiscalização e concessão de direitos minerários no país.,economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1616144,Transformado em Norma Jurídica,0.832,153,109,0,0
